loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
6253,6148,1994-11-04,59760,24,2490.0,A,74,POPLATEK MESICNE,1993-12-27,10337.0,0.0,0.0,0.0,7847.0,2490.0,1993-12-27,1994-10-31,447943.0,8295.24074074074,9473.099452810424,300.0,69643.0,40204.46296296296,12827.178602281516,244538.0,0.0,203405.0,1539.0,39235.0,0.0,242999.0,164170.0,0.0,407079.0,0.0,0.0,39235.0,90.0,1539.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1958-11-26,classic,1996-09-08
6254,6157,1997-12-28,247920,48,5165.0,C,34,POPLATEK MESICNE,1996-11-11,14688.2,0.0,0.0,0.0,9523.0,5165.2,1996-11-11,1997-12-22,922162.0,11110.385542168675,12170.752067901352,1000.0,110892.0,54799.903614457835,24844.57156570181,471110.0,34587.0,416465.0,2709.0,95230.0,0.0,468401.0,355822.0,0.0,824088.0,0.0,0.0,95230.0,135.0,2709.0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,F,1942-04-04,classic,1997-12-23
6255,6158,1997-02-08,247920,48,5165.0,D,67,POPLATEK MESICNE,1996-05-13,5165.2,0.0,0.0,0.0,0.0,5165.2,1996-05-13,1997-02-07,46192.0,3079.4666666666667,4338.787879888422,200.0,31596.0,23594.266666666666,7544.863242788499,35092.0,0.0,11100.0,422.0,0.0,0.0,34670.0,11100.0,0.0,45770.0,0.0,0.0,0.0,0.0,422.0,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079,OWNER,F,1957-04-16,No Card,
6272,6226,1994-12-20,398640,60,6644.0,C,74,POPLATEK TYDNE,1993-07-26,6643.7,0.0,0.0,0.0,0.0,6643.7,1993-07-26,1994-12-18,1423557.0,16552.988372093023,18029.489566031196,400.0,121690.0,63383.54651162791,21947.936184716764,741438.0,19059.0,663060.0,3591.0,0.0,737447.0,400.0,682119.0,0.0,1419606.0,0.0,0.0,0.0,360.0,3591.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1960-02-09,No Card,
6278,6265,1997-06-10,87360,24,3640.0,C,5,POPLATEK MESICNE,1996-11-01,10913.5,0.0,0.0,0.0,7274.0,3639.5,1996-11-01,1997-06-08,1129042.0,16362.927536231884,15433.0536314668,200.0,134714.0,69963.55072463768,26296.564119412244,593767.0,91141.0,444134.0,1779.0,43644.0,0.0,591988.0,491631.0,0.0,1083529.0,0.0,0.0,43644.0,90.0,1779.0,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,M,1937-03-15,classic,1997-09-18
6279,6273,1994-06-07,87360,24,3640.0,A,38,POPLATEK MESICNE,1993-07-21,3639.5,0.0,0.0,0.0,0.0,3639.5,1993-07-21,1994-05-31,244370.0,8145.666666666667,12267.25204406609,200.0,69175.0,36783.96666666667,13552.447974528397,136714.0,8126.0,99530.0,1585.0,0.0,0.0,135129.0,107656.0,0.0,242755.0,0.0,0.0,0.0,30.0,1585.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,M,1962-07-10,classic,1998-01-18
6283,6289,1996-08-11,85632,48,1784.0,C,64,POPLATEK MESICNE,1995-04-05,1784.5,0.0,0.0,0.0,0.0,1784.5,1995-04-05,1996-08-10,1294751.0,15232.364705882354,17960.83436181485,800.0,156504.0,65066.870588235295,26945.890209113975,697344.0,5457.0,591950.0,4081.0,0.0,0.0,693263.0,597407.0,0.0,1290520.0,0.0,0.0,0.0,150.0,4081.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1949-04-07,No Card,
6294,6353,1995-02-12,79920,60,1332.0,C,26,POPLATEK MESICNE,1993-11-26,7902.0,0.0,5984.0,0.0,586.0,1332.0,1993-11-26,1995-02-10,732208.0,7707.452631578947,10115.959509783705,700.0,74200.0,43847.10526315789,11483.053023193901,381738.0,0.0,350470.0,2480.0,65700.0,0.0,379258.0,284770.0,0.0,723718.0,0.0,0.0,5860.0,150.0,2480.0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1953-04-05,classic,1998-01-22
6296,6358,1996-08-06,270384,48,5633.0,C,3,POPLATEK MESICNE,1995-05-27,18708.8,0.0,0.0,0.0,13076.0,5632.8,1995-05-27,1996-08-05,1079110.0,12403.563218390804,13502.91882373925,700.0,91294.0,47654.36781609195,18202.5185218298,568471.0,57029.0,453610.0,2419.0,130760.0,557652.0,8400.0,379879.0,0.0,945781.0,0.0,0.0,130760.0,150.0,2419.0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1962-04-07,No Card,
6297,6363,1994-10-25,17508,12,1459.0,A,74,POPLATEK MESICNE,1993-08-01,1459.0,0.0,0.0,0.0,0.0,1459.0,1993-08-01,1994-10-21,348685.0,4842.847222222223,5339.622064643864,900.0,54432.0,39290.625,9324.14394883097,198355.0,0.0,150330.0,2135.0,0.0,0.0,196220.0,150330.0,0.0,346400.0,0.0,0.0,0.0,150.0,2135.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1946-04-01,gold,1998-05-18
6302,6397,1996-09-16,181020,60,3017.0,C,48,POPLATEK MESICNE,1995-03-15,3016.7,0.0,0.0,0.0,0.0,3016.7,1995-03-15,1996-09-06,676464.0,7273.806451612903,7891.146890328463,500.0,60475.0,34005.967741935485,9801.709699412486,359492.0,35077.0,281895.0,2242.0,0.0,352950.0,4300.0,316972.0,0.0,674027.0,0.0,0.0,0.0,195.0,2242.0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,F,1966-06-14,No Card,
6303,6400,1996-02-12,72408,24,3017.0,B,31,POPLATEK PO OBRATU,1995-10-09,17875.7,0.0,143.0,7396.0,7320.0,3016.7,1995-10-09,1996-02-06,181964.0,13997.23076923077,15363.90905202756,700.0,83620.0,45099.46153846154,19929.69640016034,109164.0,0.0,72800.0,740.0,0.0,0.0,108424.0,72800.0,0.0,181224.0,0.0,0.0,0.0,0.0,740.0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1958-06-13,No Card,
6306,6425,1994-12-20,36684,12,3057.0,A,31,POPLATEK MESICNE,1993-03-29,3057.0,0.0,0.0,0.0,0.0,3057.0,1993-03-29,1994-12-19,596086.0,4768.688,5139.090790389966,700.0,50774.0,30229.936,7937.392734092588,315586.0,0.0,280500.0,2422.0,0.0,0.0,313164.0,280500.0,0.0,501724.0,0.0,0.0,91700.0,240.0,2422.0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1978-09-23,No Card,
6309,6434,1996-11-11,110136,24,4589.0,A,1,POPLATEK MESICNE,1995-05-08,9480.2,0.0,0.0,0.0,4891.0,4589.2,1995-05-08,1996-11-08,734618.0,11660.603174603175,14707.04594528636,400.0,140543.0,50815.77777777778,29148.0058353162,387682.0,0.0,346936.0,2398.0,29346.0,0.0,385284.0,317590.0,0.0,702784.0,0.0,0.0,29346.0,90.0,2398.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1958-02-24,No Card,
6310,6440,1997-06-17,34572,12,2881.0,A,1,POPLATEK MESICNE,1996-11-01,2881.0,0.0,0.0,0.0,0.0,2881.0,1996-11-01,1997-06-05,534396.0,13359.9,14132.337035759787,1100.0,121368.0,60619.4,27985.625353027222,309029.0,37307.0,188060.0,1314.0,0.0,0.0,307715.0,225367.0,0.0,533022.0,0.0,0.0,0.0,60.0,1314.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1976-12-30,No Card,
6312,6453,1998-05-17,10944,36,304.0,C,34,POPLATEK MESICNE,1996-07-27,3054.0,0.0,695.0,541.0,1514.0,304.0,1996-07-27,1998-05-14,258542.0,1566.9212121212122,1925.2039834523923,300.0,34558.0,22935.048484848485,5128.0503935802235,143787.0,0.0,114755.0,1848.0,49500.0,0.0,141939.0,65255.0,0.0,219449.0,9738.0,0.0,27252.0,255.0,1848.0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1951-07-10,No Card,
6313,6461,1997-06-15,150912,36,4192.0,C,50,POPLATEK MESICNE,1996-07-17,4192.5,0.0,0.0,0.0,0.0,4192.5,1996-07-17,1997-06-12,680769.0,10160.731343283582,12159.132935572003,700.0,111219.0,52250.26865671642,24634.90581353786,362252.0,60882.0,257635.0,1861.0,0.0,0.0,360391.0,318517.0,0.0,678773.0,0.0,0.0,0.0,135.0,1861.0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,F,1975-09-27,classic,1998-04-27
6315,6472,1995-02-06,43164,12,3597.0,A,61,POPLATEK MESICNE,1994-02-08,3597.0,0.0,0.0,0.0,0.0,3597.0,1994-02-08,1995-02-03,978994.0,14188.31884057971,16353.808824653546,800.0,120071.0,68376.9420289855,22291.53935312418,505171.0,58603.0,415220.0,3581.0,0.0,499890.0,1700.0,473823.0,0.0,975293.0,0.0,0.0,0.0,120.0,3581.0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1976-01-06,No Card,
6316,6473,1994-05-26,76908,12,6409.0,B,12,POPLATEK MESICNE,1993-01-26,6408.8,0.0,0.0,0.0,0.0,6408.8,1993-01-26,1994-05-21,1318714.0,12928.56862745098,13878.396261894753,1100.0,126003.0,52890.51960784314,23250.76046695443,666800.0,102434.0,549480.0,3131.0,0.0,0.0,663669.0,651914.0,0.0,1315403.0,0.0,0.0,0.0,180.0,3131.0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1946-01-19,No Card,
6320,6495,1998-04-28,104964,12,8747.0,C,6,POPLATEK MESICNE,1996-07-23,17353.0,0.0,0.0,0.0,8606.0,8747.0,1996-07-23,1998-04-21,832952.0,6717.354838709677,7098.153307525196,500.0,67028.0,41026.32258064516,10342.300129874227,432870.0,0.0,400082.0,3246.0,146302.0,0.0,429624.0,253780.0,0.0,683164.0,0.0,0.0,146302.0,240.0,3246.0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1966-05-11,No Card,
6321,6505,1998-10-08,38496,12,3208.0,C,7,POPLATEK MESICNE,1997-09-13,3207.8,0.0,0.0,0.0,0.0,3207.8,1997-09-13,1998-09-30,281082.0,7807.833333333333,11812.946008511171,800.0,92238.0,42732.36111111111,27353.54341334726,186652.0,0.0,94430.0,2276.0,0.0,0.0,184376.0,94430.0,0.0,278776.0,0.0,0.0,0.0,30.0,2276.0,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,F,1964-01-30,classic,1998-09-24
6322,6510,1997-05-06,76992,24,3208.0,C,74,POPLATEK MESICNE,1996-12-18,3207.8,0.0,0.0,0.0,0.0,3207.8,1996-12-18,1997-05-01,518818.0,14823.371428571429,14209.871521308727,900.0,112176.0,61992.45714285714,25699.7712696881,285648.0,35110.0,198060.0,974.0,0.0,0.0,284674.0,233170.0,0.0,517784.0,0.0,0.0,0.0,60.0,974.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1965-10-17,classic,1998-12-24
6336,6555,1994-03-31,212400,36,5900.0,A,38,POPLATEK TYDNE,1993-03-05,5900.0,0.0,0.0,0.0,0.0,5900.0,1993-03-05,1994-03-30,802413.0,11301.591549295774,14293.600415747967,300.0,133215.0,51034.366197183095,27309.53851534527,433318.0,25725.0,343370.0,2221.0,0.0,0.0,431097.0,369095.0,0.0,799922.0,0.0,0.0,0.0,270.0,2221.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1966-10-24,No Card,
6338,6592,1997-08-24,390660,60,6511.0,C,1,POPLATEK MESICNE,1996-10-20,17265.7,0.0,0.0,0.0,10755.0,6510.7,1996-10-20,1997-08-22,1276044.0,15753.62962962963,15323.720033370199,300.0,164910.0,63544.765432098764,30163.772855145126,668499.0,0.0,607545.0,1914.0,86040.0,0.0,666585.0,521505.0,0.0,1187985.0,0.0,0.0,86040.0,105.0,1914.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1978-06-29,junior,1998-04-21
6342,6609,1995-11-12,60156,36,1671.0,B,16,POPLATEK MESICNE,1995-03-27,7176.0,0.0,1624.0,0.0,3881.0,1671.0,1995-03-27,1995-11-10,894450.0,15972.32142857143,16629.208315608295,400.0,159713.0,72667.5,34206.99671917215,480581.0,23289.0,390580.0,1455.0,22020.0,0.0,479126.0,391849.0,0.0,877411.0,0.0,0.0,15524.0,60.0,1455.0,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,OWNER,M,1976-08-08,No Card,
6346,6649,1997-05-22,100260,60,1671.0,C,1,POPLATEK MESICNE,1995-07-08,1671.0,0.0,0.0,0.0,0.0,1671.0,1995-07-08,1997-05-18,612930.0,9885.967741935483,13885.651757128788,1000.0,106482.0,40047.24193548387,21019.19531510676,345372.0,65998.0,201560.0,2819.0,0.0,0.0,342553.0,267558.0,0.0,610051.0,0.0,0.0,0.0,60.0,2819.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1967-07-19,classic,1997-08-02
6350,6678,1997-07-09,294384,48,6133.0,C,54,POPLATEK MESICNE,1996-01-03,6133.0,0.0,0.0,0.0,0.0,6133.0,1996-01-03,1997-07-06,1870843.0,14502.658914728681,14957.769238288078,1100.0,135487.0,61692.201550387595,26376.146671276405,958976.0,138742.0,773125.0,4180.0,0.0,0.0,954796.0,911867.0,0.0,1866438.0,0.0,0.0,0.0,225.0,4180.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1966-11-29,No Card,
6353,6686,1997-12-25,116496,24,4854.0,C,61,POPLATEK MESICNE,1996-02-10,4853.8,0.0,0.0,0.0,0.0,4853.8,1996-02-10,1997-12-17,1382243.0,11518.691666666668,12730.560946532378,600.0,84727.0,41285.208333333336,14317.109046886319,703254.0,133534.0,545455.0,3704.0,0.0,698950.0,600.0,678989.0,0.0,1378284.0,0.0,0.0,0.0,255.0,3704.0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,M,1958-10-07,No Card,
6354,6688,1996-10-23,22968,36,638.0,C,16,POPLATEK MESICNE,1996-06-25,4243.0,0.0,1282.0,570.0,1753.0,638.0,1996-06-25,1996-10-12,46031.0,4184.636363636364,3934.118103787106,1000.0,38831.0,23324.909090909092,11195.614127456745,42431.0,0.0,3600.0,211.0,0.0,0.0,42220.0,3600.0,0.0,45820.0,0.0,0.0,0.0,0.0,211.0,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,OWNER,F,1950-07-27,No Card,
6355,6699,1997-09-24,127200,48,2650.0,C,35,POPLATEK MESICNE,1996-06-08,15457.2,0.0,5504.0,0.0,7303.0,2650.2,1996-06-08,1997-09-11,563525.0,5931.8421052631575,5867.617498874811,400.0,52869.0,28863.105263157893,9001.205106638803,301301.0,0.0,262224.0,1784.0,133574.0,254417.0,45100.0,128650.0,0.0,488561.0,0.0,0.0,73030.0,150.0,1784.0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1965-04-06,No Card,
6356,6701,1993-12-08,95400,36,2650.0,A,49,POPLATEK TYDNE,1993-03-15,2650.2,0.0,0.0,0.0,0.0,2650.2,1993-03-15,1993-11-30,487423.0,10370.702127659575,12370.934480035985,200.0,92355.0,41562.51063829787,23576.75611410558,257545.0,25798.0,204080.0,1396.0,0.0,0.0,256149.0,229878.0,0.0,485847.0,0.0,0.0,0.0,180.0,1396.0,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123,OWNER,M,1971-02-10,No Card,
6357,6706,1998-07-12,64860,60,1081.0,C,38,POPLATEK MESICNE,1996-12-28,4549.0,0.0,671.0,815.0,1982.0,1081.0,1996-12-28,1998-07-10,516504.0,3912.909090909091,5360.32114717325,200.0,67060.0,44890.21212121212,9089.030580098122,285362.0,0.0,231142.0,3158.0,48552.0,0.0,282204.0,182590.0,0.0,473978.0,11410.0,0.0,27748.0,210.0,3158.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1979-11-02,No Card,
6358,6715,1995-01-14,137880,60,2298.0,D,48,POPLATEK TYDNE,1993-09-15,2298.2,0.0,0.0,0.0,0.0,2298.2,1993-09-15,1995-01-10,536139.0,6024.033707865168,6081.062101552802,200.0,52658.0,24523.03370786517,11727.052763171765,278053.0,58156.0,199930.0,1544.0,0.0,241309.0,35200.0,258086.0,0.0,534265.0,0.0,0.0,0.0,330.0,1544.0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,M,1963-03-12,No Card,
6362,6738,1995-10-31,37908,12,3159.0,A,62,POPLATEK MESICNE,1994-07-28,3159.0,0.0,0.0,0.0,0.0,3159.0,1994-07-28,1995-10-21,568902.0,7485.5526315789475,8156.410137464049,800.0,69530.0,42164.05263157895,12938.963059838281,307506.0,28546.0,232850.0,2242.0,0.0,303264.0,2000.0,261396.0,0.0,566510.0,0.0,0.0,0.0,150.0,2242.0,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1976-05-08,No Card,
6377,6792,1997-03-17,17184,12,1432.0,A,1,POPLATEK MESICNE,1996-05-11,5424.0,0.0,49.0,423.0,3520.0,1432.0,1996-05-11,1997-03-14,262697.0,3752.8142857142857,4841.059898000111,400.0,44505.0,29906.657142857144,8582.037023629544,151735.0,0.0,110962.0,1318.0,23952.0,0.0,150417.0,87010.0,0.0,237631.0,2538.0,0.0,21120.0,90.0,1318.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-05-31,No Card,
6386,6856,1997-04-30,124344,36,3454.0,C,43,POPLATEK MESICNE,1995-08-19,13770.0,0.0,794.0,6965.0,2557.0,3454.0,1995-08-19,1997-04-27,925059.0,6250.398648648648,10060.049799541246,321.0,103753.0,25654.445945945947,18425.08471603256,495751.0,7381.0,421927.0,2123.0,175372.0,0.0,493628.0,253936.0,0.0,760807.0,118405.0,0.0,43469.0,255.0,2123.0,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,F,1979-06-08,No Card,
6399,6902,1997-12-21,49320,36,1370.0,C,60,POPLATEK MESICNE,1996-10-22,5935.0,0.0,827.0,0.0,3738.0,1370.0,1996-10-22,1997-12-16,312055.0,3852.5308641975307,4371.936450494277,900.0,49729.0,35987.37037037037,8501.029723575322,169370.0,0.0,142685.0,1711.0,45650.0,0.0,167659.0,97035.0,0.0,272829.0,0.0,0.0,37380.0,135.0,1711.0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1966-02-01,No Card,
6402,6922,1998-12-06,139488,24,5812.0,C,3,POPLATEK TYDNE,1997-05-12,5811.7,0.0,0.0,0.0,0.0,5811.7,1997-05-12,1998-12-03,1353675.0,13016.10576923077,14442.21501979612,1100.0,95976.0,46755.432692307695,22241.985416269872,700816.0,83939.0,568920.0,3551.0,0.0,679965.0,17300.0,652859.0,0.0,1349704.0,0.0,0.0,0.0,420.0,3551.0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1969-09-04,No Card,
6403,6924,1995-12-05,194880,48,4060.0,C,74,POPLATEK MESICNE,1994-06-01,8644.5,0.0,0.0,0.0,4585.0,4059.5,1994-06-01,1995-11-30,925244.0,8188.0,9593.62947388228,300.0,71139.0,36421.46017699115,13195.90690803903,478123.0,69621.0,377500.0,2860.0,64190.0,474963.0,300.0,382931.0,0.0,857984.0,0.0,0.0,64190.0,210.0,2860.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1979-12-06,junior,1998-02-28
6407,6930,1994-05-26,25944,24,1081.0,A,41,POPLATEK MESICNE,1993-09-08,1081.0,0.0,0.0,0.0,0.0,1081.0,1993-09-08,1994-05-12,396079.0,10704.837837837838,11843.247160568184,600.0,80155.0,56927.54054054054,17426.113405516506,232739.0,0.0,163340.0,1905.0,0.0,0.0,230834.0,163340.0,0.0,394114.0,0.0,0.0,0.0,60.0,1905.0,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1960-05-21,classic,1997-11-08
6415,6950,1997-02-12,475680,48,9910.0,C,36,POPLATEK MESICNE,1996-10-12,18471.0,0.0,0.0,0.0,8561.0,9910.0,1996-10-12,1997-02-09,160306.0,13358.833333333334,12364.981680928482,700.0,70405.0,40812.416666666664,20009.119772826925,103406.0,0.0,56900.0,407.0,0.0,0.0,102999.0,56900.0,0.0,159899.0,0.0,0.0,0.0,0.0,407.0,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1966-05-08,classic,1998-08-16
6421,6985,1996-07-25,96768,36,2688.0,C,38,POPLATEK MESICNE,1995-07-27,15854.5,0.0,0.0,0.0,13167.0,2687.5,1995-07-27,1996-07-21,874120.0,13244.242424242424,15605.854090999223,900.0,117831.0,51611.333333333336,22929.284650744605,455756.0,12190.0,406174.0,2273.0,92169.0,0.0,453483.0,326195.0,0.0,779573.0,0.0,0.0,92169.0,105.0,2273.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1968-01-06,No Card,
6435,7045,1997-06-16,288720,48,6015.0,C,51,POPLATEK MESICNE,1996-12-26,6015.3,0.0,0.0,0.0,0.0,6015.3,1996-12-26,1997-06-07,369418.0,17591.333333333332,17955.144678707922,400.0,102188.0,54677.333333333336,22227.424932576723,235803.0,0.0,133615.0,805.0,0.0,234598.0,400.0,133615.0,0.0,368598.0,0.0,0.0,0.0,15.0,805.0,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,M,1943-04-19,classic,1998-09-30
6436,7049,1998-05-22,495180,60,8253.0,C,69,POPLATEK MESICNE,1997-10-12,8253.2,0.0,0.0,0.0,0.0,8253.2,1997-10-12,1998-05-16,711694.0,22957.870967741936,22819.899454557835,600.0,111650.0,44813.32258064516,28179.041336174065,372964.0,0.0,338730.0,972.0,0.0,371392.0,600.0,338730.0,0.0,710692.0,0.0,0.0,0.0,30.0,972.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1979-12-25,junior,1998-10-16
6437,7052,1997-11-09,63972,36,1777.0,D,55,POPLATEK PO OBRATU,1997-07-17,1776.7,0.0,0.0,0.0,0.0,1776.7,1997-07-17,1997-11-05,53452.0,4859.272727272727,4817.286229629895,300.0,39053.0,21532.454545454544,11005.093542207047,46252.0,0.0,7200.0,212.0,0.0,42640.0,3400.0,7200.0,0.0,53240.0,0.0,0.0,0.0,0.0,212.0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1947-05-24,No Card,
6442,7082,1998-02-08,194160,48,4045.0,C,57,POPLATEK MESICNE,1996-09-06,11885.0,0.0,1466.0,15.0,6359.0,4045.0,1996-09-06,1998-02-07,446349.0,3356.0075187969924,4412.571368632622,900.0,48106.0,28548.45112781955,7771.514468124937,238030.0,0.0,208319.0,1750.0,95299.0,0.0,236280.0,113020.0,0.0,367916.0,195.0,0.0,76308.0,180.0,1750.0,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1945-05-10,No Card,
6450,7099,1998-06-10,234336,48,4882.0,C,1,POPLATEK MESICNE,1996-08-20,17412.5,0.0,11766.0,528.0,236.0,4882.5,1996-08-20,1998-06-08,1358786.0,8040.153846153846,10968.5992480483,1000.0,90491.0,42818.53846153846,18387.027168178476,712532.0,52261.0,593993.0,3054.0,213538.0,703078.0,6400.0,432716.0,0.0,1341961.0,9504.0,0.0,4012.0,255.0,3054.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1971-12-03,No Card,
6456,7123,1993-12-09,47016,12,3918.0,A,64,POPLATEK PO OBRATU,1993-04-14,18499.2,0.0,0.0,0.0,14581.0,3918.2,1993-04-14,1993-12-05,514594.0,12252.238095238095,13682.956809983696,200.0,112902.0,60382.23809523809,23888.28144877891,286684.0,5486.0,222424.0,1485.0,58324.0,0.0,285199.0,169586.0,0.0,454385.0,0.0,0.0,58324.0,400.0,1485.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1957-12-31,No Card,
6460,7133,1994-11-06,48672,36,1352.0,A,1,POPLATEK MESICNE,1993-09-17,4250.0,0.0,100.0,115.0,2683.0,1352.0,1993-09-17,1994-10-31,153020.0,1577.5257731958764,2134.839416739892,300.0,33484.0,23050.22680412371,5423.587958525001,88063.0,0.0,64957.0,1206.0,26082.0,0.0,86857.0,38875.0,0.0,126497.0,1035.0,0.0,24147.0,135.0,1206.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1948-05-02,No Card,
6461,7136,1996-09-19,74124,36,2059.0,C,12,POPLATEK TYDNE,1995-04-09,5921.0,0.0,2235.0,547.0,1080.0,2059.0,1995-04-09,1996-09-10,1100883.0,9023.631147540984,13173.523488202707,400.0,159766.0,54371.31967213115,30062.37425843125,563271.0,0.0,537612.0,3145.0,42482.0,0.0,560126.0,495130.0,0.0,1079511.0,6017.0,0.0,11880.0,330.0,3145.0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1939-04-13,No Card,
6464,7156,1998-04-16,49488,24,2062.0,C,71,POPLATEK MESICNE,1997-09-11,2062.0,0.0,0.0,0.0,0.0,2062.0,1997-09-11,1998-04-13,311998.0,9749.9375,10282.447784821505,300.0,79863.0,50541.625,18485.339632766005,185727.0,45526.0,80745.0,1536.0,0.0,175491.0,8700.0,126271.0,0.0,310417.0,0.0,0.0,0.0,45.0,1536.0,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,F,1941-11-12,classic,1998-04-02
6468,7176,1997-11-30,203940,60,3399.0,C,1,POPLATEK MESICNE,1996-12-07,9509.0,0.0,0.0,0.0,6110.0,3399.0,1996-12-07,1997-11-12,526119.0,9742.944444444445,10646.998796572385,400.0,72580.0,42000.72222222222,13429.725893066214,288599.0,0.0,237520.0,1899.0,42770.0,0.0,286700.0,194750.0,0.0,481360.0,0.0,0.0,42770.0,90.0,1899.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1954-05-11,No Card,
