account_id,district_id,frequency,date,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
1889,59,POPLATEK MESICNE,1995-02-06,3298.0,0.0,0.0,0.0,3298.0,0.0,1995-02-06,1998-12-31,507724,2256.551111111111,2285.9688549135835,800,45255,30079.062222222223,6351.454368436052,274643,0,233081,5157,138516,268686,800,94565,0,268686,94750,0,0,138516,615,5157,0,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,M,1921-11-10,No Card,
1890,1,POPLATEK TYDNE,1997-07-20,,,,,,,1997-07-20,1998-12-31,1247408,14015.8202247191,15371.55912610408,-436,100461,29417.921348314605,22165.358488285226,626167,91179,530062,1710,0,623857,600,621241,0,0,1245336,0,2,0,360,1710,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1969-11-22,No Card,
1891,32,POPLATEK MESICNE,1993-04-10,2504.0,0.0,172.0,293.0,2039.0,0.0,1993-04-10,1998-12-31,662122,1244.5902255639098,1484.4601881574429,800,91604,48681.058270676695,21029.19920052664,375806,0,286316,13598,159791,255408,106800,126525,0,0,498624,18459,0,130496,945,13598,0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1952-12-27,No Card,
1892,28,POPLATEK MESICNE,1993-07-13,2398.0,0.0,0.0,0.0,2398.0,0.0,1993-07-13,1998-12-31,588659,1868.7587301587303,1826.8847537233735,900,31010,19741.260317460317,4160.1913642038235,306161,0,282498,4831,146278,300430,900,136220,0,300430,136220,0,0,146278,900,4831,0,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1939-02-28,No Card,
1893,48,POPLATEK MESICNE,1996-07-20,6289.0,0.0,0.0,0.0,6289.0,0.0,1996-07-20,1998-12-31,2605725,14085.0,16055.841714899689,900,147449,59844.34594594595,31760.95530181703,1321075,69746,1214904,5764,163514,0,1315311,1121136,0,0,2436057,0,0,163514,390,5764,0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,M,1965-01-18,No Card,
1894,6,POPLATEK MESICNE,1996-08-29,,,,,,,1996-08-29,1998-12-31,1417671,10579.634328358208,11953.810590443374,1100,89165,53891.72388059701,13341.528491409617,735926,0,681745,5593,0,0,730333,664345,17400,0,1411733,0,0,0,345,5593,0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,F,1940-02-20,classic,1997-10-29
1895,35,POPLATEK MESICNE,1996-07-12,7601.5,1791.5,0.0,0.0,5810.0,0.0,1996-07-12,1998-12-31,1125145,7076.3836477987425,7352.460925998759,12112,63939,32732.918238993712,10478.423148092843,587677,66733,470735,4242,151060,582235,1200,386408,0,0,969468,0,0,151060,375,4242,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,F,1961-07-07,No Card,
1896,74,POPLATEK MESICNE,1993-10-05,11254.5,1791.5,0.0,0.0,9463.0,0.0,1993-10-05,1998-12-31,3984640,10740.269541778976,12973.672158587258,600,144478,47880.96495956873,26554.95945141579,2005006,128332,1851302,10985,558317,0,1994021,1421317,0,0,3414453,0,0,558317,885,10985,0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1957-01-26,No Card,
1897,61,POPLATEK PO OBRATU,1996-03-05,12615.5,1791.5,2237.0,129.0,8458.0,0.0,1996-03-05,1998-12-31,3522653,12671.413669064748,15719.218974478674,400,171345,56811.28057553957,27649.331554066488,1773621,168283,1580749,7297,324849,0,1766324,1424183,0,0,3254617,3999,0,253740,3000,7297,0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1939-04-01,No Card,
1898,70,POPLATEK MESICNE,1993-04-01,,,,,,,1993-04-01,1998-12-31,1560290,5132.5328947368425,5412.458543403622,1000,50545,28020.542763157893,7854.036756834241,791830,142000,626460,7480,0,769950,14400,768460,0,0,1551850,0,0,0,960,7480,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1949-06-10,No Card,
1899,26,POPLATEK MESICNE,1996-11-05,3081.0,0.0,0.0,0.0,3081.0,0.0,1996-11-05,1998-12-31,226874,1972.817391304348,1879.204855095417,800,27895,18855.61739130435,4240.686448451578,122767,0,104107,1795,67782,120172,800,36325,0,120172,36810,0,0,67782,315,1795,0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1923-09-06,No Card,
1900,27,POPLATEK MESICNE,1996-07-27,7114.0,0.0,0.0,0.0,7114.0,0.0,1996-07-27,1998-12-31,1497825,9189.110429447852,10332.48185978528,1000,85653,53718.48466257669,13658.422970512747,773275,0,724550,5817,177850,0,767458,539600,7100,0,1313798,0,0,177850,360,5817,0,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,F,1974-10-31,classic,1998-02-24
1901,15,POPLATEK MESICNE,1995-12-01,6355.0,0.0,0.0,0.0,6355.0,0.0,1995-12-01,1998-12-31,1453778,7057.174757281553,7470.9403475484905,1100,62730,30050.5,10610.906577093436,737223,0,716555,4811,209715,0,732412,506840,0,0,1238772,0,0,209715,480,4811,0,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879,OWNER,F,1976-05-13,No Card,
1902,50,POPLATEK TYDNE,1993-07-17,,,,,,,1993-07-17,1998-12-31,1568148,5370.369863013699,6008.344619400623,200,66516,31884.342465753423,9519.6099048974,817331,88017,662800,8417,0,792214,16700,750817,0,0,1557931,0,0,0,1800,8417,0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,M,1939-07-23,No Card,
1903,11,POPLATEK MESICNE,1996-07-05,2138.0,0.0,260.0,0.0,1878.0,0.0,1996-07-05,1998-12-31,268077,1389.0,1688.5629985286305,1100,62799,38412.70466321243,10026.89851780102,165082,0,102995,4692,53710,119790,40600,46985,2300,0,216060,0,0,46950,375,4692,0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,F,1975-02-15,classic,1998-09-23
1904,70,POPLATEK MESICNE,1996-05-18,6951.0,1116.0,587.0,2257.0,2991.0,0.0,1996-05-18,1998-12-31,602983,2898.956730769231,3425.472619890038,500,44396,29864.947115384617,7756.63858181991,322303,0,280680,3998,151710,0,318305,128970,0,0,462147,58682,0,77766,390,3998,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1980-10-29,No Card,
1905,34,POPLATEK MESICNE,1996-05-25,6803.0,0.0,3225.0,72.0,3506.0,0.0,1996-05-25,1998-12-31,1020864,4557.428571428572,5720.357112334242,400,59419,30558.209821428572,10905.509634618416,520596,0,500268,4179,176878,0,516417,323390,0,0,923267,1872,0,91156,390,4179,0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,F,1959-12-16,No Card,
1906,1,POPLATEK MESICNE,1996-08-01,9385.8,0.0,158.0,0.0,7355.0,1872.8,1996-08-01,1998-12-31,1763968,8166.518518518518,11643.170350222768,1000,127317,49927.98148148148,22387.570130821405,901373,97343,765252,5630,208407,0,895743,654188,0,0,1553378,0,0,176520,345,5630,28095,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1970-03-25,No Card,
1907,1,POPLATEK MESICNE,1997-03-25,8775.0,0.0,594.0,0.0,8181.0,0.0,1997-03-25,1998-12-31,789214,6070.876923076923,7489.062603718108,700,70444,46032.4,12146.584937224508,428280,0,360934,3883,140994,0,424397,219940,0,0,654195,0,0,130896,240,3883,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1976-02-22,No Card,
1908,20,POPLATEK MESICNE,1994-09-13,3594.0,0.0,0.0,0.0,3594.0,0.0,1994-09-13,1998-12-31,655435,2454.812734082397,2546.572565127742,700,33344,22644.85393258427,5462.194329398939,337302,0,318133,4738,168918,331864,700,149215,0,331864,149210,0,0,168918,705,4738,0,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,F,1923-09-19,No Card,
1909,14,POPLATEK MESICNE,1993-01-12,2127.0,0.0,1156.0,928.0,43.0,0.0,1993-01-12,1998-12-31,449763,925.4382716049382,1106.5943534972776,800,26403,18674.578189300413,3261.940743085257,232354,0,217409,4993,142509,226561,800,74900,0,0,378723,62176,0,2881,990,4993,0,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295,OWNER,F,1970-05-16,No Card,
1910,60,POPLATEK MESICNE,1996-09-06,3187.0,0.0,2336.0,0.0,851.0,0.0,1996-09-06,1998-12-31,1133627,6552.757225433526,9028.602530937333,800,107910,73785.08092485549,17153.202631820586,614936,0,518691,8098,73301,0,606838,409290,36100,0,1105626,0,0,19573,330,8098,0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1951-05-23,gold,1998-06-21
1911,68,POPLATEK MESICNE,1994-08-21,,,,,,,1994-08-21,1998-12-31,1843813,7118.969111969112,8537.535158371978,-2020,64917,33858.019305019305,13283.666466245211,938740,0,905073,7294,0,0,931446,905073,0,0,1835806,0,8,0,705,7294,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1968-01-12,No Card,
1912,64,POPLATEK MESICNE,1993-08-15,3232.0,0.0,0.0,0.0,3232.0,0.0,1993-08-15,1998-12-31,783499,2410.766153846154,2397.111191086295,1000,45606,24431.98153846154,6369.603947193468,412494,0,371005,5862,193920,405632,1000,177085,0,405632,177200,0,0,193920,885,5862,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1928-06-11,No Card,
1913,48,POPLATEK MESICNE,1996-06-06,2613.0,0.0,0.0,0.0,2613.0,0.0,1996-06-06,1998-12-31,294871,1831.4968944099378,1793.7092334190613,300,69499,45324.583850931675,14356.827448795495,181993,0,112878,5673,67938,121520,54800,44940,0,0,220870,0,0,67938,390,5673,0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,F,1942-06-29,No Card,
1914,27,POPLATEK MESICNE,1995-01-24,3335.0,0.0,2046.0,0.0,1289.0,0.0,1995-01-24,1998-12-31,762247,2435.29392971246,2901.611497965104,700,80553,42254.68051118211,18824.70927790386,420827,0,341420,8170,140070,0,412657,146850,54500,0,699309,0,0,54138,630,8170,0,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,M,1978-07-16,junior,1996-12-11
1915,2,POPLATEK MESICNE,1997-04-14,6194.0,0.0,2142.0,0.0,4052.0,0.0,1997-04-14,1998-12-31,421766,3765.7678571428573,3925.474280135151,900,34137,17967.633928571428,5926.0127016789365,222499,0,199267,1495,96962,0,221004,102305,0,0,355214,0,0,64832,225,1495,0,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,OWNER,F,1955-02-03,No Card,
1916,72,POPLATEK MESICNE,1996-02-16,4269.0,0.0,0.0,0.0,4269.0,0.0,1996-02-16,1998-12-31,517759,2925.19209039548,2930.979168016411,300,65146,31559.77966101695,12130.04688694912,290423,0,227336,4475,123801,0,285948,103535,0,0,389048,0,0,123801,435,4475,0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,F,1945-12-14,No Card,
1917,73,POPLATEK MESICNE,1995-12-13,2943.0,0.0,0.0,0.0,2943.0,0.0,1995-12-13,1998-12-31,302820,1892.625,1789.7511817157235,1000,26464,17214.725,3618.861701136103,162159,0,140661,2219,94176,158940,1000,46485,0,158940,47020,0,0,94176,465,2219,0,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,M,1919-10-27,No Card,
1918,24,POPLATEK MESICNE,1994-04-10,4231.0,0.0,0.0,0.0,4231.0,0.0,1994-04-10,1998-12-31,827990,2797.2635135135133,2789.7662033418324,800,37580,19553.557432432433,6288.994434731212,424447,0,403543,4538,224243,0,419909,179300,0,0,598429,0,0,224243,780,4538,0,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273,OWNER,M,1968-10-02,No Card,
1919,18,POPLATEK MESICNE,1994-12-04,4887.0,0.0,342.0,0.0,4545.0,0.0,1994-12-04,1998-12-31,2655980,7975.915915915916,10915.607728535782,800,133745,78237.76576576577,20583.494711719355,1381810,0,1274170,16369,215370,0,1365441,992300,66500,0,2438971,0,0,199980,660,16369,0,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,OWNER,M,1973-01-02,classic,1996-02-29
1920,40,POPLATEK MESICNE,1996-04-08,3570.0,0.0,0.0,0.0,3570.0,0.0,1996-04-08,1998-12-31,536317,3118.1220930232557,3763.7234972767983,700,66226,39910.808139534885,9354.692759454638,300917,0,235400,5401,99960,0,295516,135440,0,0,430536,0,0,99960,420,5401,0,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,F,1948-11-17,No Card,
1921,42,POPLATEK MESICNE,1997-06-27,2433.0,0.0,124.0,0.0,2309.0,0.0,1997-06-27,1998-12-31,136326,1391.0816326530612,1541.220186530952,900,23810,17343.418367346938,3568.7080596368332,77299,0,59027,1199,34062,65700,10400,24965,0,0,102606,0,0,32326,195,1199,0,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668,OWNER,F,1957-05-31,No Card,
1922,60,POPLATEK MESICNE,1996-02-09,,,,,,,1996-02-09,1998-12-31,1331641,7973.898203592815,11000.327598974305,800,115427,73530.24550898203,20143.128324378376,692766,0,638875,9954,0,0,682812,628475,10400,0,1321252,0,0,0,435,9954,0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,F,1949-12-22,classic,1998-06-23
1924,66,POPLATEK MESICNE,1996-05-16,1962.0,0.0,0.0,0.0,1962.0,0.0,1996-05-16,1998-12-31,266603,2050.7923076923075,2291.4215712074088,300,69907,40815.43076923077,13194.530111650929,168251,0,98352,4705,51012,163246,300,47040,300,163246,47250,0,0,51012,390,4705,0,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,F,1934-03-28,classic,1998-10-09
1925,12,POPLATEK MESICNE,1993-08-03,3860.0,0.0,0.0,0.0,3860.0,0.0,1993-08-03,1998-12-31,743536,2462.0397350993376,2451.241469664285,600,43198,26520.41390728477,6102.496828816839,386756,0,356780,6621,235460,379535,600,121320,0,379535,121020,0,0,235460,900,6621,0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,M,1922-07-17,No Card,
1926,37,POPLATEK MESICNE,1993-01-06,3004.0,0.0,361.0,0.0,2643.0,0.0,1993-01-06,1998-12-31,814011,1821.0536912751677,1912.7689111402578,700,32624,19960.973154362415,4592.1100408287675,418098,0,395913,6046,201268,0,412052,194645,0,0,629879,0,0,177081,1005,6046,0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,F,1957-07-25,No Card,
1927,42,POPLATEK MESICNE,1995-08-04,2283.0,0.0,0.0,0.0,2283.0,0.0,1995-08-04,1998-12-31,264882,1365.3711340206185,1463.751775578628,600,28661,20590.134020618556,4948.085653019133,144414,0,120468,3389,82188,140425,600,38280,0,0,260953,0,0,0,540,3389,0,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668,OWNER,M,1953-05-02,No Card,
1928,70,POPLATEK MESICNE,1997-03-02,2317.5,0.0,0.0,0.0,0.0,2317.5,1997-03-02,1998-12-31,735249,6178.563025210084,6740.682177214302,500,56990,30101.134453781513,12057.107402439955,384554,78622,272073,2732,2318,333722,48100,348377,0,0,729944,0,0,0,255,2732,2318,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1948-12-18,No Card,
1929,1,POPLATEK MESICNE,1997-07-06,2027.0,0.0,0.0,0.0,2027.0,0.0,1997-07-06,1998-12-31,170273,1792.3473684210526,2041.186121427155,600,57532,45666.46315789474,11116.504532326931,112627,0,57646,3247,26351,69480,39900,23295,8000,0,140480,0,0,26351,195,3247,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1959-03-18,classic,1998-08-27
1930,3,POPLATEK MESICNE,1993-06-27,3223.0,0.0,0.0,0.0,3223.0,0.0,1993-06-27,1998-12-31,839521,2345.030726256983,2393.6519739014902,1100,36529,21823.019553072627,4522.411484227173,437363,0,402158,5943,196603,430320,1100,205555,0,430320,205740,0,0,196603,915,5943,0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,F,1924-04-27,No Card,
1931,20,POPLATEK MESICNE,1993-11-23,6223.0,0.0,23.0,1302.0,4898.0,0.0,1993-11-23,1998-12-31,1315083,2922.4066666666668,3696.6099043929603,1100,42607,22518.104444444445,7603.683735963139,666292,0,648791,6009,348511,0,660283,300280,0,0,961034,72912,0,274288,840,6009,0,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,M,1942-07-19,No Card,
1932,35,POPLATEK MESICNE,1996-04-03,,,,,,,1996-04-03,1998-12-31,1012935,5855.115606936416,6360.214218496259,-3400,44348,13353.624277456647,10227.842046765936,506473,184421,322041,2014,0,457959,46500,506462,0,0,1010480,0,21,0,420,2014,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,F,1943-12-17,No Card,
1933,35,POPLATEK MESICNE,1997-04-04,3804.0,0.0,0.0,0.0,3804.0,0.0,1997-04-04,1998-12-31,229364,2364.577319587629,2272.8201866250315,1100,30827,20589.82474226804,4743.826112719013,122516,0,106848,1590,64668,119826,1100,42180,0,119826,43040,0,0,64668,240,1590,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1933-04-24,No Card,
1934,46,POPLATEK MESICNE,1994-10-05,7322.0,0.0,5174.0,720.0,1428.0,0.0,1994-10-05,1998-12-31,1395399,3164.170068027211,4333.196115257633,300,112712,53851.9977324263,22470.939899173507,735455,0,659944,10603,344134,0,724852,315810,0,0,1283150,33840,0,67116,690,10603,0,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,OWNER,F,1968-07-10,No Card,
1935,38,POPLATEK MESICNE,1996-08-15,,,,,,,1996-08-15,1998-12-31,3011964,21062.685314685314,22832.363223241307,1100,140272,56644.55944055944,25290.826637792023,1528297,144022,1339645,6012,0,1521185,1100,1483667,0,0,3005607,0,0,0,345,6012,0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,M,1965-04-17,No Card,
1936,70,POPLATEK MESICNE,1995-07-18,2141.0,0.0,0.0,0.0,2141.0,0.0,1995-07-18,1998-12-31,245952,1274.3626943005181,1298.401550568122,500,26266,18203.720207253886,3338.2749856238065,134945,0,111007,2753,79217,131692,500,31790,0,0,163442,0,0,79217,540,2753,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1977-09-29,No Card,
1937,36,POPLATEK MESICNE,1993-05-18,2933.0,0.0,0.0,0.0,2933.0,0.0,1993-05-18,1998-12-31,651105,1920.6637168141592,1884.3075224712559,1100,30336,19859.11504424779,3578.915864452831,334096,0,317009,4964,184779,328032,1100,132230,0,328032,132400,0,0,184779,930,4964,0,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1929-09-17,No Card,
1938,1,POPLATEK MESICNE,1994-06-25,7232.0,586.0,0.0,0.0,6646.0,0.0,1994-06-25,1998-12-31,2781702,8830.8,10076.272117756782,600,83399,46434.8253968254,12720.53357469059,1424487,0,1357215,9512,332300,0,1414975,1024915,0,0,2439155,0,0,332300,735,9512,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1967-12-21,No Card,
1939,6,POPLATEK TYDNE,1996-04-19,3983.0,0.0,893.0,0.0,3090.0,0.0,1996-04-19,1998-12-31,3411757,14963.84649122807,20012.277087734,400,127047,60813.61403508772,26235.765689808843,1747587,215619,1448551,8177,107541,1739010,400,1556629,0,0,3319340,0,0,83430,810,8177,0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,F,1948-06-30,No Card,
1940,52,POPLATEK MESICNE,1993-12-22,3106.0,0.0,0.0,0.0,3106.0,0.0,1993-12-22,1998-12-31,549739,2036.0703703703705,1915.2899997477377,700,26055,17309.95925925926,3352.842709184961,284118,0,265621,3818,173936,279600,700,91685,0,279600,91560,0,0,173936,825,3818,0,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,M,1930-07-10,No Card,
1941,60,POPLATEK MESICNE,1993-11-15,,,,,,,1993-11-15,1998-12-13,2171235,8754.979838709678,10657.265974546352,200,69896,38553.79838709677,12667.304337618943,1108135,0,1063100,9416,0,0,1098719,1063100,0,0,2160979,0,0,0,840,9416,0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,F,1946-10-16,No Card,
1943,9,POPLATEK MESICNE,1996-11-26,9357.0,0.0,3593.0,2704.0,3060.0,0.0,1996-11-26,1998-12-31,896322,4573.071428571428,6034.241973935087,300,71840,47594.97959183674,11177.907683191004,470805,0,425517,4385,196497,0,466420,212220,16800,0,770593,56784,0,64260,300,4385,0,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1968-09-24,classic,1998-01-10
1944,72,POPLATEK MESICNE,1993-02-12,6741.0,0.0,0.0,0.0,6741.0,0.0,1993-02-12,1998-12-31,2717190,6611.167883211679,7251.972117884604,700,68964,37740.5596107056,10086.069743050653,1386430,0,1330760,11650,438165,0,1374780,797995,94600,0,2266400,0,0,438165,975,11650,0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1947-06-18,classic,1994-11-08
1945,56,POPLATEK MESICNE,1995-11-09,,,,,,,1995-11-09,1998-12-31,1320055,7952.138554216867,8755.700869723698,700,69976,44864.55421686747,11431.52871216456,686015,0,634040,6889,0,0,679126,634040,0,0,1312686,0,0,0,480,6889,0,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,F,1971-04-26,No Card,
1946,46,POPLATEK MESICNE,1997-09-16,7593.0,0.0,0.0,0.0,7593.0,0.0,1997-09-16,1998-12-31,588705,7955.472972972973,8252.149339319887,600,61275,36029.24324324324,11891.195428010818,316752,0,271953,2085,83523,0,314667,188430,0,0,502947,0,0,83523,150,2085,0,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,OWNER,F,1953-06-26,No Card,
1947,35,POPLATEK MESICNE,1993-11-12,3448.0,0.0,0.0,0.0,3448.0,0.0,1993-11-12,1998-12-31,795898,2584.0844155844156,2714.3326279217586,900,64753,34762.00974025974,9802.769297777151,427562,0,368336,8202,196536,418460,900,171800,0,418460,171860,0,0,196536,840,8202,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1930-01-01,No Card,
1948,64,POPLATEK MESICNE,1996-04-08,7300.0,0.0,6569.0,0.0,731.0,0.0,1996-04-08,1998-12-31,2877912,11285.929411764706,14602.568301868881,800,149751,55111.09411764706,29974.719007945336,1477199,135448,1265265,6746,233600,0,1470453,1167113,0,0,2847309,0,0,23392,465,6746,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1943-12-22,No Card,
1949,41,POPLATEK MESICNE,1994-05-04,7525.0,0.0,594.0,43.0,6888.0,0.0,1994-05-04,1998-12-31,1499919,3124.83125,4470.8641819060695,500,52902,33583.1875,7545.5065140450915,769884,0,730035,7734,391150,0,762150,338885,0,0,1131051,2193,0,358176,765,7734,0,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1956-08-21,No Card,
1950,70,POPLATEK MESICNE,1997-08-01,6943.0,0.0,0.0,0.0,6943.0,0.0,1997-08-01,1998-12-31,451853,5020.5888888888885,5313.336495718024,700,43571,25558.433333333334,7291.787777348409,242534,0,209319,1728,90259,0,240806,119060,0,0,359686,0,0,90259,180,1728,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1956-02-07,No Card,
1951,23,POPLATEK MESICNE,1997-08-07,4118.0,0.0,968.0,2441.0,709.0,0.0,1997-08-07,1998-12-31,706321,6088.974137931034,8291.371164164226,900,82400,56494.112068965514,12726.858614258716,388344,0,317977,4096,51857,0,384248,266120,0,0,661804,31733,0,8508,180,4096,0,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,OWNER,F,1971-04-09,No Card,
1952,70,POPLATEK MESICNE,1993-11-28,,,,,,,1993-11-28,1998-12-31,2018298,6683.105960264901,7706.669878314486,-2102,57016,32210.721854304637,10202.597579255911,1032878,0,985420,8108,0,0,1024770,985420,0,0,2009350,0,0,0,840,8108,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1954-01-19,No Card,
1953,9,POPLATEK TYDNE,1997-05-15,,,,,,,1997-05-15,1998-12-31,1837380,16856.697247706423,17710.12282906178,600,152837,71541.39449541284,31850.149168793767,945653,40597,851130,4263,0,0,941390,891027,700,0,1832787,0,0,0,330,4263,0,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1968-07-27,classic,1998-04-03
1954,72,POPLATEK MESICNE,1996-06-05,2140.0,0.0,0.0,0.0,2140.0,0.0,1996-06-05,1998-12-31,184911,1266.513698630137,1322.1725759146223,1000,19779,14908.328767123288,2750.8773449626606,102341,0,82570,1800,55640,99541,1000,26930,0,0,127081,0,0,55640,390,1800,0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,F,1965-07-25,No Card,
1955,49,POPLATEK MESICNE,1995-01-07,1964.0,0.0,0.0,0.0,1964.0,0.0,1995-01-07,1998-12-31,265058,1215.8623853211009,1205.8963468756797,600,21913,14871.151376146789,2641.0495295493156,141666,0,123392,2604,84452,138462,600,38940,0,0,261824,0,0,0,630,2604,0,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123,OWNER,M,1950-11-17,No Card,
1956,63,POPLATEK MESICNE,1997-05-23,4674.0,0.0,0.0,0.0,4674.0,0.0,1997-05-23,1998-12-31,339477,3328.205882352941,3334.922420574756,300,58534,42453.44117647059,9378.267755324805,192617,0,146860,3165,70110,0,189452,76750,0,0,265992,0,0,70110,210,3165,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1953-03-13,No Card,
